Country,Week,Year,Confirmed,Deaths,Recovered,Detected_FluCases,Quarter
France,2,2021,2952449.0,70281.0,213997.0,3,1
Georgia,2,2021,247025.0,2916.0,231385.0,0,1
Germany,2,2021,2038645.0,46464.0,1680479.0,0,1
Greece,2,2021,148370.0,5441.0,93764.0,0,1
Hungary,2,2021,350587.0,11264.0,227325.0,0,1
Iceland,2,2021,5956.0,29.0,5767.0,0,1
Ireland,2,2021,169780.0,2595.0,23364.0,0,1
Israel,2,2021,543499.0,3959.0,455698.0,0,1
Italy,2,2021,2368733.0,81800.0,1729216.0,0,1
Kazakhstan,2,2021,214927.0,2887.0,187608.0,0,1
Kosovo,2,2021,55135.0,1399.0,48574.0,0,1
Kyrgyzstan,2,2021,83109.0,1384.0,78994.0,0,1
Latvia,2,2021,55097.0,961.0,41261.0,0,1
Lithuania,2,2021,169194.0,2419.0,135541.0,0,1
Luxembourg,2,2021,48630.0,549.0,45654.0,0,1
Macedonia,2,2021,88749.0,2696.0,71592.0,0,1
Malta,2,2021,15447.0,238.0,12460.0,0,1
Moldova,2,2021,152640.0,3245.0,142669.0,0,1
Montenegro,2,2021,55136.0,743.0,44856.0,0,1
Netherlands,2,2021,919516.0,13063.0,11606.0,0,1
Norway,2,2021,58445.0,517.0,17998.0,0,1
Poland,2,2021,1429612.0,33213.0,1173087.0,0,1
Portugal,2,2021,539416.0,8709.0,402542.0,0,1
Romania,2,2021,691488.0,17164.0,620058.0,3,1
Russia,2,2021,3507201.0,64134.0,2905972.0,2,1
Serbia,2,2021,371216.0,3730.0,0.0,0,1
Slovakia,2,2021,222752.0,3417.0,166555.0,0,1
Slovenia,2,2021,148556.0,3140.0,121288.0,0,1
Spain,2,2021,2252164.0,53314.0,150376.0,1,1
Sweden,2,2021,523486.0,10323.0,0.0,0,1
Switzerland,2,2021,495228.0,8675.0,317600.0,2,1
Tajikistan,2,2021,13308.0,90.0,13218.0,0,1
Turkey,2,2021,2380665.0,23832.0,2254052.0,0,1
Turkmenistan,2,2021,0.0,0.0,0.0,0,1
Ukraine,2,2021,1192114.0,21637.0,888202.0,0,1
United Kingdom,2,2021,3367074.0,88747.0,7866.0,11,1
United Kingdom,2,2021,3367074.0,88747.0,7866.0,0,1
United Kingdom,2,2021,3367074.0,88747.0,7866.0,1,1
Uzbekistan,2,2021,77968.0,619.0,76436.0,0,1
Albania,3,2016,0.0,0.0,0.0,1,1
Austria,3,2016,0.0,0.0,0.0,64,1
Azerbaijan,3,2016,0.0,0.0,0.0,0,1
Belarus,3,2016,0.0,0.0,0.0,24,1
Bosnia and Herzegovina,3,2016,0.0,0.0,0.0,2,1
Bulgaria,3,2016,0.0,0.0,0.0,11,1
Croatia,3,2016,0.0,0.0,0.0,55,1
Czechia,3,2016,0.0,0.0,0.0,11,1
Denmark,3,2016,0.0,0.0,0.0,120,1
Estonia,3,2016,0.0,0.0,0.0,38,1
Finland,3,2016,0.0,0.0,0.0,11,1
France,3,2016,0.0,0.0,0.0,226,1
Georgia,3,2016,0.0,0.0,0.0,30,1
Germany,3,2016,0.0,0.0,0.0,1,1
Greece,3,2016,0.0,0.0,0.0,185,1
Hungary,3,2016,0.0,0.0,0.0,4,1
Iceland,3,2016,0.0,0.0,0.0,7,1
Ireland,3,2016,0.0,0.0,0.0,90,1
Israel,3,2016,0.0,0.0,0.0,103,1
Italy,3,2016,0.0,0.0,0.0,30,1
Kazakhstan,3,2016,0.0,0.0,0.0,136,1
Kyrgyzstan,3,2016,0.0,0.0,0.0,2,1
Latvia,3,2016,0.0,0.0,0.0,164,1
Lithuania,3,2016,0.0,0.0,0.0,8,1
Luxembourg,3,2016,0.0,0.0,0.0,4,1
Macedonia,3,2016,0.0,0.0,0.0,0,1
Malta,3,2016,0.0,0.0,0.0,15,1
Moldova,3,2016,0.0,0.0,0.0,3,1
Montenegro,3,2016,0.0,0.0,0.0,0,1
Netherlands,3,2016,0.0,0.0,0.0,128,1
Norway,3,2016,0.0,0.0,0.0,534,1
Poland,3,2016,0.0,0.0,0.0,4,1
Portugal,3,2016,0.0,0.0,0.0,118,1
Romania,3,2016,0.0,0.0,0.0,25,1
Russia,3,2016,0.0,0.0,0.0,1654,1
Serbia,3,2016,0.0,0.0,0.0,5,1
Slovakia,3,2016,0.0,0.0,0.0,1,1
Slovenia,3,2016,0.0,0.0,0.0,125,1
Spain,3,2016,0.0,0.0,0.0,189,1
Sweden,3,2016,0.0,0.0,0.0,446,1
Switzerland,3,2016,0.0,0.0,0.0,78,1
Turkey,3,2016,0.0,0.0,0.0,1510,1
Ukraine,3,2016,0.0,0.0,0.0,365,1
United Kingdom,3,2016,0.0,0.0,0.0,231,1
United Kingdom,3,2016,0.0,0.0,0.0,47,1
United Kingdom,3,2016,0.0,0.0,0.0,198,1
United Kingdom,3,2016,0.0,0.0,0.0,18,1
Uzbekistan,3,2016,0.0,0.0,0.0,0,1
Austria,3,2017,0.0,0.0,0.0,270,1
Belarus,3,2017,0.0,0.0,0.0,67,1
Bulgaria,3,2017,0.0,0.0,0.0,26,1
Croatia,3,2017,0.0,0.0,0.0,166,1
Cyprus,3,2017,0.0,0.0,0.0,13,1
Czechia,3,2017,0.0,0.0,0.0,27,1
Denmark,3,2017,0.0,0.0,0.0,324,1
Estonia,3,2017,0.0,0.0,0.0,131,1
Finland,3,2017,0.0,0.0,0.0,1,1
France,3,2017,0.0,0.0,0.0,1360,1
Germany,3,2017,0.0,0.0,0.0,8,1
Greece,3,2017,0.0,0.0,0.0,138,1
Hungary,3,2017,0.0,0.0,0.0,88,1
Iceland,3,2017,0.0,0.0,0.0,41,1
Ireland,3,2017,0.0,0.0,0.0,123,1
Israel,3,2017,0.0,0.0,0.0,87,1
Italy,3,2017,0.0,0.0,0.0,225,1
Kazakhstan,3,2017,0.0,0.0,0.0,138,1
Latvia,3,2017,0.0,0.0,0.0,180,1
Lithuania,3,2017,0.0,0.0,0.0,95,1
Luxembourg,3,2017,0.0,0.0,0.0,8,1
Macedonia,3,2017,0.0,0.0,0.0,0,1
Malta,3,2017,0.0,0.0,0.0,66,1
Moldova,3,2017,0.0,0.0,0.0,7,1
Netherlands,3,2017,0.0,0.0,0.0,300,1
Norway,3,2017,0.0,0.0,0.0,1040,1
Poland,3,2017,0.0,0.0,0.0,197,1
Portugal,3,2017,0.0,0.0,0.0,110,1
Romania,3,2017,0.0,0.0,0.0,34,1
Russia,3,2017,0.0,0.0,0.0,1392,1
Slovakia,3,2017,0.0,0.0,0.0,20,1
Slovenia,3,2017,0.0,0.0,0.0,476,1
Spain,3,2017,0.0,0.0,0.0,1038,1
Sweden,3,2017,0.0,0.0,0.0,619,1
Switzerland,3,2017,0.0,0.0,0.0,852,1
Turkey,3,2017,0.0,0.0,0.0,56,1
Ukraine,3,2017,0.0,0.0,0.0,174,1
United Kingdom,3,2017,0.0,0.0,0.0,681,1
United Kingdom,3,2017,0.0,0.0,0.0,58,1
United Kingdom,3,2017,0.0,0.0,0.0,297,1
United Kingdom,3,2017,0.0,0.0,0.0,89,1
Uzbekistan,3,2017,0.0,0.0,0.0,0,1
Austria,3,2018,0.0,0.0,0.0,421,1
Azerbaijan,3,2018,0.0,0.0,0.0,2,1
Belarus,3,2018,0.0,0.0,0.0,0,1
Bulgaria,3,2018,0.0,0.0,0.0,62,1
Croatia,3,2018,0.0,0.0,0.0,195,1
Cyprus,3,2018,0.0,0.0,0.0,5,1
Czechia,3,2018,0.0,0.0,0.0,8,1
Denmark,3,2018,0.0,0.0,0.0,443,1
Estonia,3,2018,0.0,0.0,0.0,68,1
Finland,3,2018,0.0,0.0,0.0,5,1
France,3,2018,0.0,0.0,0.0,1385,1
Germany,3,2018,0.0,0.0,0.0,24,1
Greece,3,2018,0.0,0.0,0.0,30,1
Hungary,3,2018,0.0,0.0,0.0,6,1
Iceland,3,2018,0.0,0.0,0.0,28,1
Ireland,3,2018,0.0,0.0,0.0,450,1
Israel,3,2018,0.0,0.0,0.0,92,1
Italy,3,2018,0.0,0.0,0.0,491,1
Kazakhstan,3,2018,0.0,0.0,0.0,7,1
Latvia,3,2018,0.0,0.0,0.0,19,1
Lithuania,3,2018,0.0,0.0,0.0,9,1
Luxembourg,3,2018,0.0,0.0,0.0,5,1
Macedonia,3,2018,0.0,0.0,0.0,0,1
Malta,3,2018,0.0,0.0,0.0,104,1
Moldova,3,2018,0.0,0.0,0.0,0,1
Montenegro,3,2018,0.0,0.0,0.0,13,1
Netherlands,3,2018,0.0,0.0,0.0,130,1
Norway,3,2018,0.0,0.0,0.0,1973,1
Poland,3,2018,0.0,0.0,0.0,45,1
Portugal,3,2018,0.0,0.0,0.0,321,1
Romania,3,2018,0.0,0.0,0.0,41,1
Russia,3,2018,0.0,0.0,0.0,69,1
Serbia,3,2018,0.0,0.0,0.0,14,1
Slovakia,3,2018,0.0,0.0,0.0,2,1
Slovenia,3,2018,0.0,0.0,0.0,123,1
Spain,3,2018,0.0,0.0,0.0,1922,1
Sweden,3,2018,0.0,0.0,0.0,734,1
Switzerland,3,2018,0.0,0.0,0.0,978,1
Tajikistan,3,2018,0.0,0.0,0.0,0,1
Turkey,3,2018,0.0,0.0,0.0,106,1
Ukraine,3,2018,0.0,0.0,0.0,9,1
United Kingdom,3,2018,0.0,0.0,0.0,2321,1
United Kingdom,3,2018,0.0,0.0,0.0,257,1
United Kingdom,3,2018,0.0,0.0,0.0,737,1
United Kingdom,3,2018,0.0,0.0,0.0,299,1
Uzbekistan,3,2018,0.0,0.0,0.0,0,1
Armenia,3,2019,0.0,0.0,0.0,6,1
Austria,3,2019,0.0,0.0,0.0,89,1
Azerbaijan,3,2019,0.0,0.0,0.0,5,1
Belarus,3,2019,0.0,0.0,0.0,31,1
Belgium,3,2019,0.0,0.0,0.0,10,1
Bulgaria,3,2019,0.0,0.0,0.0,62,1
Croatia,3,2019,0.0,0.0,0.0,552,1
Cyprus,3,2019,0.0,0.0,0.0,39,1
Czechia,3,2019,0.0,0.0,0.0,6,1
Denmark,3,2019,0.0,0.0,0.0,487,1
Estonia,3,2019,0.0,0.0,0.0,118,1
Finland,3,2019,0.0,0.0,0.0,2,1
France,3,2019,0.0,0.0,0.0,1444,1
Georgia,3,2019,0.0,0.0,0.0,13,1
Germany,3,2019,0.0,0.0,0.0,3,1
Greece,3,2019,0.0,0.0,0.0,81,1
Hungary,3,2019,0.0,0.0,0.0,15,1
Iceland,3,2019,0.0,0.0,0.0,8,1
Ireland,3,2019,0.0,0.0,0.0,186,1
Israel,3,2019,0.0,0.0,0.0,92,1
Italy,3,2019,0.0,0.0,0.0,384,1
Kazakhstan,3,2019,0.0,0.0,0.0,47,1
Latvia,3,2019,0.0,0.0,0.0,156,1
Lithuania,3,2019,0.0,0.0,0.0,237,1
Macedonia,3,2019,0.0,0.0,0.0,6,1
Malta,3,2019,0.0,0.0,0.0,149,1
Moldova,3,2019,0.0,0.0,0.0,19,1
Montenegro,3,2019,0.0,0.0,0.0,28,1
Netherlands,3,2019,0.0,0.0,0.0,120,1
Norway,3,2019,0.0,0.0,0.0,966,1
Poland,3,2019,0.0,0.0,0.0,56,1
Portugal,3,2019,0.0,0.0,0.0,431,1
Romania,3,2019,0.0,0.0,0.0,217,1
Russia,3,2019,0.0,0.0,0.0,704,1
Serbia,3,2019,0.0,0.0,0.0,12,1
Slovakia,3,2019,0.0,0.0,0.0,2,1
Slovenia,3,2019,0.0,0.0,0.0,332,1
Spain,3,2019,0.0,0.0,0.0,1491,1
Sweden,3,2019,0.0,0.0,0.0,704,1
Switzerland,3,2019,0.0,0.0,0.0,478,1
Turkey,3,2019,0.0,0.0,0.0,55,1
Turkmenistan,3,2019,0.0,0.0,0.0,0,1
Ukraine,3,2019,0.0,0.0,0.0,106,1
United Kingdom,3,2019,0.0,0.0,0.0,1819,1
United Kingdom,3,2019,0.0,0.0,0.0,122,1
United Kingdom,3,2019,0.0,0.0,0.0,450,1
United Kingdom,3,2019,0.0,0.0,0.0,179,1
Uzbekistan,3,2019,0.0,0.0,0.0,0,1
Austria,3,2020,0.0,0.0,0.0,337,1
Azerbaijan,3,2020,0.0,0.0,0.0,6,1
Belarus,3,2020,0.0,0.0,0.0,6,1
Bulgaria,3,2020,0.0,0.0,0.0,73,1
Czechia,3,2020,0.0,0.0,0.0,6,1
Denmark,3,2020,0.0,0.0,0.0,285,1
Estonia,3,2020,0.0,0.0,0.0,0,1
Finland,3,2020,0.0,0.0,0.0,0,1
France,3,2020,0.0,0.0,0.0,729,1
Georgia,3,2020,0.0,0.0,0.0,1,1
Germany,3,2020,0.0,0.0,0.0,2,1
Greece,3,2020,0.0,0.0,0.0,59,1
Hungary,3,2020,0.0,0.0,0.0,25,1
Iceland,3,2020,0.0,0.0,0.0,16,1
Ireland,3,2020,0.0,0.0,0.0,80,1
Israel,3,2020,0.0,0.0,0.0,135,1
Italy,3,2020,0.0,0.0,0.0,220,1
Kazakhstan,3,2020,0.0,0.0,0.0,56,1
Latvia,3,2020,0.0,0.0,0.0,9,1
Luxembourg,3,2020,0.0,0.0,0.0,9,1
Macedonia,3,2020,0.0,0.0,0.0,15,1
Malta,3,2020,0.0,0.0,0.0,71,1
Moldova,3,2020,0.0,0.0,0.0,0,1
Montenegro,3,2020,0.0,0.0,0.0,19,1
Netherlands,3,2020,0.0,0.0,0.0,181,1
Norway,3,2020,0.0,0.0,0.0,853,1
Poland,3,2020,0.0,0.0,0.0,21,1
Portugal,3,2020,0.0,0.0,0.0,367,1
Romania,3,2020,0.0,0.0,0.0,75,1
Russia,3,2020,0.0,0.0,0.0,698,1
Serbia,3,2020,0.0,0.0,0.0,9,1
Slovakia,3,2020,0.0,0.0,0.0,2,1
Slovenia,3,2020,0.0,0.0,0.0,181,1
Spain,3,2020,0.0,0.0,0.0,1118,1
Sweden,3,2020,0.0,0.0,0.0,289,1
Switzerland,3,2020,0.0,0.0,0.0,3,1
Tajikistan,3,2020,0.0,0.0,0.0,0,1
Turkey,3,2020,0.0,0.0,0.0,137,1
Ukraine,3,2020,0.0,0.0,0.0,25,1
United Kingdom,3,2020,0.0,0.0,0.0,930,1
United Kingdom,3,2020,0.0,0.0,0.0,38,1
United Kingdom,3,2020,0.0,0.0,0.0,217,1
United Kingdom,3,2020,0.0,0.0,0.0,51,1
Uzbekistan,3,2020,0.0,0.0,0.0,0,1
Albania,3,2021,71441.0,1310.0,43384.0,0,1
Armenia,3,2021,165909.0,3034.0,154535.0,0,1
Austria,3,2021,403512.0,7389.0,380248.0,0,1
Azerbaijan,3,2021,228688.0,3072.0,219724.0,0,1
Belarus,3,2021,235859.0,1639.0,220912.0,0,1
Belgium,3,2021,691854.0,20726.0,0.0,0,1
Bosnia and Herzegovina,3,2021,119420.0,4555.0,90691.0,0,1
Bulgaria,3,2021,214696.0,8811.0,178888.0,0,1
Croatia,3,2021,228568.0,4799.0,220537.0,0,1
Czechia,3,2021,933361.0,15270.0,808263.0,0,1
Denmark,3,2021,194599.0,1970.0,179641.0,3,1
Estonia,3,2021,40184.0,368.0,29747.0,0,1
Finland,3,2021,42334.0,644.0,31000.0,0,1
France,3,2021,3093619.0,73018.0,222840.0,1,1
Georgia,3,2021,252972.0,3038.0,240629.0,0,1
Germany,3,2021,2137691.0,51873.0,1826161.0,0,1
Greece,3,2021,151646.0,5622.0,93764.0,0,1
Hungary,3,2021,358317.0,11904.0,239880.0,0,1
Iceland,3,2021,5981.0,29.0,5868.0,0,1
Ireland,3,2021,186184.0,2947.0,23364.0,0,1
Israel,3,2021,593961.0,4341.0,512702.0,0,1
Italy,3,2021,2455185.0,85162.0,1871189.0,0,1
Kazakhstan,3,2021,224395.0,2955.0,194635.0,0,1
Kosovo,3,2021,57317.0,1447.0,50489.0,0,1
Kyrgyzstan,3,2021,83796.0,1398.0,79772.0,0,1
Latvia,3,2021,60496.0,1097.0,48134.0,0,1
Lithuania,3,2021,175929.0,2631.0,149934.0,0,1
Luxembourg,3,2021,49438.0,562.0,46656.0,0,1
Macedonia,3,2021,90471.0,2779.0,76423.0,0,1
Malta,3,2021,16542.0,250.0,13646.0,0,1
Moldova,3,2021,155937.0,3347.0,146406.0,0,1
Montenegro,3,2021,57929.0,766.0,49150.0,0,1
Netherlands,3,2021,957017.0,13613.0,12155.0,0,1
Norway,3,2021,60803.0,544.0,17998.0,0,1
Poland,3,2021,1470879.0,35253.0,1222782.0,0,1
Portugal,3,2021,624469.0,10194.0,451324.0,0,1
Romania,3,2021,709194.0,17722.0,650189.0,0,1
Russia,3,2021,3658447.0,67919.0,3076236.0,0,1
Serbia,3,2021,382285.0,3868.0,0.0,0,1
Slovakia,3,2021,234571.0,3965.0,186683.0,0,1
Slovenia,3,2021,157293.0,3329.0,135262.0,0,1
Spain,3,2021,2499560.0,55441.0,150376.0,0,1
Sweden,3,2021,547166.0,11005.0,0.0,4,1
Switzerland,3,2021,509279.0,9050.0,317600.0,0,1
Tajikistan,3,2021,13308.0,90.0,13218.0,0,1
Turkey,3,2021,2424328.0,24933.0,2301861.0,0,1
Ukraine,3,2021,1227723.0,22830.0,975186.0,0,1
United Kingdom,3,2021,3627750.0,97518.0,8830.0,10,1
United Kingdom,3,2021,3627750.0,97518.0,8830.0,0,1
United Kingdom,3,2021,3627750.0,97518.0,8830.0,3,1
Uzbekistan,3,2021,78317.0,621.0,76778.0,0,1
Austria,4,2016,0.0,0.0,0.0,141,1
Azerbaijan,4,2016,0.0,0.0,0.0,0,1
Belarus,4,2016,0.0,0.0,0.0,131,1
Bulgaria,4,2016,0.0,0.0,0.0,16,1
Croatia,4,2016,0.0,0.0,0.0,51,1
Czechia,4,2016,0.0,0.0,0.0,20,1
Denmark,4,2016,0.0,0.0,0.0,278,1
Finland,4,2016,0.0,0.0,0.0,10,1
France,4,2016,0.0,0.0,0.0,463,1
Georgia,4,2016,0.0,0.0,0.0,16,1
Germany,4,2016,0.0,0.0,0.0,5,1
Greece,4,2016,0.0,0.0,0.0,242,1
Hungary,4,2016,0.0,0.0,0.0,2,1
Ireland,4,2016,0.0,0.0,0.0,162,1
Israel,4,2016,0.0,0.0,0.0,91,1
Italy,4,2016,0.0,0.0,0.0,73,1
Kazakhstan,4,2016,0.0,0.0,0.0,121,1
Kyrgyzstan,4,2016,0.0,0.0,0.0,1,1
Latvia,4,2016,0.0,0.0,0.0,267,1
Lithuania,4,2016,0.0,0.0,0.0,33,1
Luxembourg,4,2016,0.0,0.0,0.0,6,1
Macedonia,4,2016,0.0,0.0,0.0,0,1
Malta,4,2016,0.0,0.0,0.0,39,1
Moldova,4,2016,0.0,0.0,0.0,11,1
Montenegro,4,2016,0.0,0.0,0.0,3,1
Netherlands,4,2016,0.0,0.0,0.0,194,1
Norway,4,2016,0.0,0.0,0.0,907,1
Poland,4,2016,0.0,0.0,0.0,45,1
Portugal,4,2016,0.0,0.0,0.0,147,1
Romania,4,2016,0.0,0.0,0.0,58,1
Russia,4,2016,0.0,0.0,0.0,3523,1
Serbia,4,2016,0.0,0.0,0.0,5,1
Slovakia,4,2016,0.0,0.0,0.0,1,1
Slovenia,4,2016,0.0,0.0,0.0,243,1
Spain,4,2016,0.0,0.0,0.0,290,1
Sweden,4,2016,0.0,0.0,0.0,740,1
Switzerland,4,2016,0.0,0.0,0.0,155,1
Turkey,4,2016,0.0,0.0,0.0,1089,1
Ukraine,4,2016,0.0,0.0,0.0,322,1
United Kingdom,4,2016,0.0,0.0,0.0,425,1
United Kingdom,4,2016,0.0,0.0,0.0,47,1
United Kingdom,4,2016,0.0,0.0,0.0,245,1
United Kingdom,4,2016,0.0,0.0,0.0,25,1
Uzbekistan,4,2016,0.0,0.0,0.0,2,1
Austria,4,2017,0.0,0.0,0.0,301,1
Belarus,4,2017,0.0,0.0,0.0,73,1
Bulgaria,4,2017,0.0,0.0,0.0,11,1
Croatia,4,2017,0.0,0.0,0.0,191,1
Cyprus,4,2017,0.0,0.0,0.0,23,1
Czechia,4,2017,0.0,0.0,0.0,23,1
Denmark,4,2017,0.0,0.0,0.0,460,1
Estonia,4,2017,0.0,0.0,0.0,105,1
Finland,4,2017,0.0,0.0,0.0,1,1
France,4,2017,0.0,0.0,0.0,1433,1
Germany,4,2017,0.0,0.0,0.0,16,1
Greece,4,2017,0.0,0.0,0.0,108,1
Hungary,4,2017,0.0,0.0,0.0,76,1
Iceland,4,2017,0.0,0.0,0.0,41,1
Ireland,4,2017,0.0,0.0,0.0,63,1
Israel,4,2017,0.0,0.0,0.0,73,1
Italy,4,2017,0.0,0.0,0.0,208,1
Kazakhstan,4,2017,0.0,0.0,0.0,95,1
Latvia,4,2017,0.0,0.0,0.0,265,1
Lithuania,4,2017,0.0,0.0,0.0,65,1
Luxembourg,4,2017,0.0,0.0,0.0,1,1
Macedonia,4,2017,0.0,0.0,0.0,5,1
Malta,4,2017,0.0,0.0,0.0,52,1
Moldova,4,2017,0.0,0.0,0.0,0,1
Netherlands,4,2017,0.0,0.0,0.0,370,1
Norway,4,2017,0.0,0.0,0.0,980,1
Poland,4,2017,0.0,0.0,0.0,176,1
Portugal,4,2017,0.0,0.0,0.0,76,1
Romania,4,2017,0.0,0.0,0.0,20,1
Russia,4,2017,0.0,0.0,0.0,1338,1
Serbia,4,2017,0.0,0.0,0.0,0,1
Slovakia,4,2017,0.0,0.0,0.0,10,1
Slovenia,4,2017,0.0,0.0,0.0,547,1
Spain,4,2017,0.0,0.0,0.0,900,1
Sweden,4,2017,0.0,0.0,0.0,645,1
Switzerland,4,2017,0.0,0.0,0.0,884,1
Turkey,4,2017,0.0,0.0,0.0,35,1
United Kingdom,4,2017,0.0,0.0,0.0,794,1
United Kingdom,4,2017,0.0,0.0,0.0,40,1
United Kingdom,4,2017,0.0,0.0,0.0,235,1
United Kingdom,4,2017,0.0,0.0,0.0,69,1
Uzbekistan,4,2017,0.0,0.0,0.0,0,1
Albania,4,2018,0.0,0.0,0.0,3,1
Austria,4,2018,0.0,0.0,0.0,581,1
Azerbaijan,4,2018,0.0,0.0,0.0,0,1
Belarus,4,2018,0.0,0.0,0.0,0,1
Bulgaria,4,2018,0.0,0.0,0.0,78,1
Croatia,4,2018,0.0,0.0,0.0,201,1
Cyprus,4,2018,0.0,0.0,0.0,4,1
Czechia,4,2018,0.0,0.0,0.0,11,1
Denmark,4,2018,0.0,0.0,0.0,772,1
Estonia,4,2018,0.0,0.0,0.0,146,1
Finland,4,2018,0.0,0.0,0.0,5,1
France,4,2018,0.0,0.0,0.0,1302,1
Germany,4,2018,0.0,0.0,0.0,26,1
Greece,4,2018,0.0,0.0,0.0,15,1
Hungary,4,2018,0.0,0.0,0.0,8,1
Iceland,4,2018,0.0,0.0,0.0,41,1
Ireland,4,2018,0.0,0.0,0.0,404,1
Israel,4,2018,0.0,0.0,0.0,89,1
Italy,4,2018,0.0,0.0,0.0,390,1
Kazakhstan,4,2018,0.0,0.0,0.0,18,1
Latvia,4,2018,0.0,0.0,0.0,50,1
Lithuania,4,2018,0.0,0.0,0.0,52,1
Luxembourg,4,2018,0.0,0.0,0.0,3,1
Macedonia,4,2018,0.0,0.0,0.0,4,1
Malta,4,2018,0.0,0.0,0.0,78,1
Moldova,4,2018,0.0,0.0,0.0,0,1
Montenegro,4,2018,0.0,0.0,0.0,10,1
Netherlands,4,2018,0.0,0.0,0.0,142,1
Norway,4,2018,0.0,0.0,0.0,2461,1
Poland,4,2018,0.0,0.0,0.0,57,1
Portugal,4,2018,0.0,0.0,0.0,289,1
Romania,4,2018,0.0,0.0,0.0,87,1
Russia,4,2018,0.0,0.0,0.0,123,1
Serbia,4,2018,0.0,0.0,0.0,20,1
Slovakia,4,2018,0.0,0.0,0.0,5,1
Slovenia,4,2018,0.0,0.0,0.0,170,1
Spain,4,2018,0.0,0.0,0.0,1730,1
Sweden,4,2018,0.0,0.0,0.0,1087,1
Switzerland,4,2018,0.0,0.0,0.0,1110,1
Tajikistan,4,2018,0.0,0.0,0.0,0,1
Turkey,4,2018,0.0,0.0,0.0,103,1
Ukraine,4,2018,0.0,0.0,0.0,25,1
United Kingdom,4,2018,0.0,0.0,0.0,2404,1
United Kingdom,4,2018,0.0,0.0,0.0,182,1
United Kingdom,4,2018,0.0,0.0,0.0,541,1
United Kingdom,4,2018,0.0,0.0,0.0,332,1
Uzbekistan,4,2018,0.0,0.0,0.0,0,1
Albania,4,2019,0.0,0.0,0.0,3,1
Austria,4,2019,0.0,0.0,0.0,228,1
Azerbaijan,4,2019,0.0,0.0,0.0,11,1
Belarus,4,2019,0.0,0.0,0.0,62,1
Bulgaria,4,2019,0.0,0.0,0.0,135,1
Croatia,4,2019,0.0,0.0,0.0,505,1
Cyprus,4,2019,0.0,0.0,0.0,47,1
Czechia,4,2019,0.0,0.0,0.0,13,1
Denmark,4,2019,0.0,0.0,0.0,823,1
Estonia,4,2019,0.0,0.0,0.0,269,1
Finland,4,2019,0.0,0.0,0.0,3,1
France,4,2019,0.0,0.0,0.0,2557,1
Georgia,4,2019,0.0,0.0,0.0,5,1
Germany,4,2019,0.0,0.0,0.0,7,1
Greece,4,2019,0.0,0.0,0.0,126,1
Hungary,4,2019,0.0,0.0,0.0,37,1
Iceland,4,2019,0.0,0.0,0.0,6,1
Ireland,4,2019,0.0,0.0,0.0,219,1
Israel,4,2019,0.0,0.0,0.0,71,1
Italy,4,2019,0.0,0.0,0.0,534,1
Kazakhstan,4,2019,0.0,0.0,0.0,56,1
Latvia,4,2019,0.0,0.0,0.0,200,1
Lithuania,4,2019,0.0,0.0,0.0,261,1
Macedonia,4,2019,0.0,0.0,0.0,9,1
Malta,4,2019,0.0,0.0,0.0,129,1
Moldova,4,2019,0.0,0.0,0.0,39,1
Montenegro,4,2019,0.0,0.0,0.0,80,1
Netherlands,4,2019,0.0,0.0,0.0,145,1
Norway,4,2019,0.0,0.0,0.0,1396,1
Poland,4,2019,0.0,0.0,0.0,145,1
Portugal,4,2019,0.0,0.0,0.0,545,1
Romania,4,2019,0.0,0.0,0.0,271,1
Russia,4,2019,0.0,0.0,0.0,1187,1
Serbia,4,2019,0.0,0.0,0.0,26,1
Slovakia,4,2019,0.0,0.0,0.0,10,1
Slovenia,4,2019,0.0,0.0,0.0,403,1
Spain,4,2019,0.0,0.0,0.0,1861,1
Sweden,4,2019,0.0,0.0,0.0,884,1
Switzerland,4,2019,0.0,0.0,0.0,983,1
Turkey,4,2019,0.0,0.0,0.0,31,1
Turkmenistan,4,2019,0.0,0.0,0.0,0,1
Ukraine,4,2019,0.0,0.0,0.0,80,1
United Kingdom,4,2019,0.0,0.0,0.0,2133,1
United Kingdom,4,2019,0.0,0.0,0.0,110,1
United Kingdom,4,2019,0.0,0.0,0.0,508,1
United Kingdom,4,2019,0.0,0.0,0.0,239,1
Uzbekistan,4,2019,0.0,0.0,0.0,0,1
Austria,4,2020,0.0,0.0,0.0,635,1
Azerbaijan,4,2020,0.0,0.0,0.0,4,1
Belarus,4,2020,0.0,0.0,0.0,3,1
Bulgaria,4,2020,0.0,0.0,0.0,136,1
Czechia,4,2020,0.0,0.0,0.0,11,1
Denmark,4,2020,0.0,0.0,0.0,426,1
Estonia,4,2020,0.0,0.0,0.0,26,1
Finland,4,2020,0.0,0.0,0.0,4,1
France,4,2020,3.0,0.0,0.0,1124,1
Georgia,4,2020,0.0,0.0,0.0,2,1
Germany,4,2020,0.0,0.0,0.0,5,1
Greece,4,2020,0.0,0.0,0.0,116,1
Hungary,4,2020,0.0,0.0,0.0,59,1
Iceland,4,2020,0.0,0.0,0.0,28,1
Ireland,4,2020,0.0,0.0,0.0,70,1
Israel,4,2020,0.0,0.0,0.0,90,1
Italy,4,2020,0.0,0.0,0.0,310,1
Kazakhstan,4,2020,0.0,0.0,0.0,58,1
Latvia,4,2020,0.0,0.0,0.0,21,1
